"","YEAR","GEOID","A","B","C"
"29709",2060,"280470013002",624.074098961677,33.184022276541,4057.86593690251
"29710",2060,"280470013003",275.134069047756,29.2280443422806,1377.25314963632
"29711",2060,"280470014001",90.4672031706597,2.10682746621672,895.078493735782
"29712",2060,"280470014002",34.8945122961906,0.000163716425434268,1742.98153366661
"29713",2060,"280470014003",948.30556553749,105.594345022585,4902.85564727473
"29714",2060,"280470014004",219.095862182128,0.961217244378724,4002.04359469789
"29715",2060,"280470015011",1885.82335321374,1023.48880771349,3081.82582956769
"29716",2060,"280470015012",2524.1656895319,411.936472144768,5663.06367715852
"29717",2060,"280470015021",1008.99926949074,95.2524653432288,2780.31777308544
"29718",2060,"280470015022",4439.19896267609,2030.87965650347,7588.59404598472
"29719",2060,"280470015023",5321.3924151924,2815.40378286136,8220.61245463816
"29720",2060,"280470016001",754.175705405548,191.052629802001,2173.14360218233
"29721",2060,"280470016002",482.473638878857,205.446268719739,1075.37462693596
"29722",2060,"280470016003",1089.75883498915,357.173712316515,2580.83523612956
"29723",2060,"280470016004",682.375483594547,218.458465430735,1566.13868134064
"29724",2060,"280470017001",601.426483876566,89.0180936864967,1845.01640327459
"29725",2060,"280470017002",1296.56360539559,262.4477224309,3610.96636929103
"29726",2060,"280470017003",737.905897837547,166.949196278126,2116.02035604231
"29727",2060,"280470017004",707.03211593547,110.468609811646,2206.41778347393
"29728",2060,"280470017005",1326.53312435895,157.572382829778,5478.75808347137
"29729",2060,"280470018001",212.902707742704,16.3714176618329,948.808317090445
"29730",2060,"280470018002",856.274414497341,88.1364847815485,6272.85664297987
"29731",2060,"280470018003",2166.95021540498,358.220075261483,4864.4547761038
"29732",2060,"280470019001",1366.05532845913,222.214921018758,3088.12469053279
"29733",2060,"280470019002",862.32398779131,188.890109316173,2046.90799148599
"29734",2060,"280470019003",1089.49334389923,538.95079101965,1943.87629679681
"29735",2060,"280470020001",240.320877995437,26.7739415310485,1365.39435228442
"29736",2060,"280470020002",569.450989902278,54.4321901222679,1563.26734698187
"29737",2060,"280470020003",945.932347970707,284.049908159881,2747.94965995882
"29738",2060,"280470023001",182.85119127545,20.9627027566956,957.964976139755
"29739",2060,"280470023002",1658.20718584863,325.644316177546,4108.56694386144
"29740",2060,"280470023003",1249.93052315498,375.271739407574,2652.20235002872
"29741",2060,"280470024001",531.634026648033,83.2628902141415,1894.08992735534
"29742",2060,"280470024002",4274.48011005572,1624.1739580784,7868.5785433753
"29743",2060,"280470024003",211.662126311829,34.534205246073,824.36872616029
"29744",2060,"280470025001",3918.31089541693,728.640975348285,10646.8240860953
"29745",2060,"280470026001",2347.52626727621,1041.80693083129,5230.7458987674
"29746",2060,"280470026002",454.178878382865,77.3393886708872,1881.50855152412
"29747",2060,"280470026003",1627.95197125669,478.216410033253,4270.95101312533
"29748",2060,"280470027001",1562.65250571142,673.197763175574,2999.36602653733
"29749",2060,"280470027002",2158.01059388207,446.487495238511,4721.92451208503
"29750",2060,"280470027003",209.574942408039,69.0337445000461,727.875493072969
"29751",2060,"280470027004",2159.49498741573,1014.26225481282,4277.86873833155
"29752",2060,"280470028001",2088.3281463811,25.8957564351007,11797.8346573654
"29753",2060,"280470028002",125.959132129602,5.31827998143836,1103.82983553614
"29754",2060,"280470028003",164.743700975387,1.60293674798941,1748.77814370848
"29755",2060,"280470029001",191.214832134543,11.752331662551,1363.86014587969
"29756",2060,"280470029002",94.1043883100619,0.780166839644269,1204.75644447497
"29757",2060,"280470030001",547.017339341783,175.161860215099,1458.36734086836
"29758",2060,"280470030002",2278.38596894105,6.48850942174556,10734.8053107796
"29759",2060,"280470031011",545.396546983206,94.9100431194681,2943.82529607119
"29760",2060,"280470031012",818.937810104904,217.730729038747,2980.82164463895
"29761",2060,"280470031013",1951.08032749738,616.692067997177,3988.0076450986
"29762",2060,"280470031014",1992.61481927086,719.888221105018,4132.73885420177
"29763",2060,"280470031021",6811.49190205175,2154.87558923587,12359.2495334387
"29764",2060,"280470031022",1608.37345058799,563.301029736604,3194.37377548088
"29765",2060,"280470031023",2492.09675078145,742.990143522626,5724.17020221869
"29766",2060,"280470032041",973.562875483974,455.803951388113,1726.28959870822
"29767",2060,"280470032042",1418.43197528037,610.385128602925,2476.69574125606
"29768",2060,"280470032043",3122.57592428451,833.950673412314,6667.22361325987
"29769",2060,"280470032051",3942.78368966806,1441.25179668103,8000.75752799838
"29770",2060,"280470032052",1244.6626862344,402.813890832149,2491.68860331482
"29771",2060,"280470032053",5461.46227915302,1527.79316339891,10656.6307715622
"29772",2060,"280470032061",6714.59842341266,3620.28533988348,10454.3871280643
"29773",2060,"280470032062",3334.63352362158,1347.31226199174,6021.84156917991
"29774",2060,"280470032063",13848.1884062929,9141.09423962992,19505.7970321528
"29775",2060,"280470032071",2766.45134190723,1035.81244684479,4943.2568419752
"29776",2060,"280470032072",5210.60029300334,3198.04607960612,7508.50593443655
"29777",2060,"280470032073",4982.72705024697,2996.47331676017,7850.87886380983
"29778",2060,"280470032081",5088.18372527121,1869.25860912636,10547.9942549118
"29779",2060,"280470032082",875.519067737978,236.266365647221,2656.05087428861
"29780",2060,"280470032083",1356.33801646039,382.889186115112,2671.04421426688
"29781",2060,"280470033011",2272.31522491702,680.339862972904,4537.83482970297
"29782",2060,"280470033012",1490.84016787412,215.716808558071,5539.87187894988
"29783",2060,"280470033013",5828.73840190244,2190.81640355795,10318.2423753887
"29784",2060,"280470033014",5467.50258524901,1937.25192383074,10387.2326252558
"29785",2060,"280470033015",666.908235292902,272.555718832784,1301.35774409112
"29786",2060,"280470033016",2171.26771288994,683.895584469536,4558.07571047482
"29787",2060,"280470033031",12200.8225353349,5447.22295095173,20529.0396031937
"29788",2060,"280470033032",1270.18955755448,613.558459203002,2467.34618343732
"29789",2060,"280470033033",6154.5342971004,3307.88997087811,9539.76079146438
"29790",2060,"280470033041",4318.28624335148,1036.92915067521,8646.63553797455
"29791",2060,"280470033042",3452.75303551017,1544.99982692642,5666.06391519363
"29792",2060,"280470034021",3763.19012492061,1388.42147832241,6817.55957281808
"29793",2060,"280470034022",13402.6277183246,5995.67374652532,22552.344826352
"29794",2060,"280470034023",5602.19384852404,571.861173380625,14006.7687342502
"29795",2060,"280470034024",7308.34594712507,4812.84061288382,10230.9739263947
"29796",2060,"280470034031",4196.60086921093,1251.48721842088,8245.0810660597
"29797",2060,"280470034041",1449.07286681382,168.305303168447,3666.68244181397
"29798",2060,"280470034042",2603.23355023048,267.229907411134,6018.59819298348
"29799",2060,"280470034043",4063.72576173146,2372.17335333183,6028.79234207924
"29800",2060,"280470034044",5391.80006222299,2207.43480504449,9369.75376543103
"29801",2060,"280470035011",5554.02784550936,3250.4446326576,8310.04752526265
"29802",2060,"280470035012",12056.5624832592,8904.15568648156,15718.5260662973
"29803",2060,"280470035013",2070.93656314441,776.308666640247,3697.29786044949
"29804",2060,"280470035014",5240.28349925228,2882.92772167829,8005.66811201314
"29805",2060,"280470035021",3944.70316859111,1811.01523671462,6517.45338065237
"29806",2060,"280470035022",6637.57959608919,4506.45742825787,9128.71590846591
"29807",2060,"280470035023",4873.06274694947,2177.74777528355,8055.20952744796
"29808",2060,"280470035041",5883.36257222596,3193.88397144305,9117.00635442975
"29809",2060,"280470035042",2186.76107040069,1204.70474396868,3306.8438969392
"29810",2060,"280470035043",5867.8886495819,3611.68052959332,8567.50471505394
"29811",2060,"280470035051",5369.64242693695,1484.06729404974,10501.7473022336
"29812",2060,"280470035052",4395.3591696356,2571.75897130902,6547.52597636562
"29813",2060,"280470035053",9767.45377325194,6480.19819223219,13649.3974273414
"29814",2060,"280470036001",192.95040044205,0.636778294227317,2752.41359508424
"29815",2060,"280470036002",190.472326391755,31.8545233083643,958.887169847601
"29816",2060,"280470037001",732.334586309092,95.0516166818611,4197.45031931721
"29817",2060,"280470037002",776.124762565463,24.688526972583,4031.20336667968
"29818",2060,"280470037003",2499.33790174411,1233.35112372572,4415.44567197381
"29819",2060,"280470038001",96.826704840141,5.9435630971187,601.817969289003
"29820",2060,"280470038002",228.868236839865,16.1164699586429,3777.19196672935
"29821",2060,"280470039001",193.460727874818,8.25645706842366,1365.35470708467
"29822",2060,"280470039002",65.3413301511904,2.98804412798929,548.988952036278
"29823",2060,"280470039003",501.782110230416,73.7623447902265,2123.98574089579
"29824",2060,"280470039004",711.843932075728,201.917279226087,1977.94921817602
"29825",2060,"280470039005",260.357029236469,29.668564569738,2096.07631093863
"29826",2060,"280479800001",216.364724013513,47.3335186735128,455.076905574347
"29827",2060,"280479900000",0,0,0
"29828",2060,"280590401011",871.269726795705,221.609405293388,2258.74157434919
"29829",2060,"280590401012",6832.1192069845,3927.05714847515,10318.4517775757
"29830",2060,"280590401013",381.618004332135,117.015828015881,1092.57291782161
"29831",2060,"280590401014",4513.22422605955,2474.26546268621,6918.42224526443
"29832",2060,"280590401021",6109.1447489922,4280.29196387296,8248.83307468664
"29833",2060,"280590401022",6519.22984393678,4330.49440345086,9120.38152296275
"29834",2060,"280590401023",1368.80222943618,449.55299715715,2629.12675385008
"29835",2060,"280590401024",1386.82574842404,435.832604417934,2752.4052040099
"29836",2060,"280590402011",6048.60638571072,4108.3504767383,8312.35570554242
"29837",2060,"280590402012",5033.64307711789,1849.01935811797,9242.66487689892
"29838",2060,"280590402013",2516.16934592079,1406.8802025601,3861.79626661707
"29839",2060,"280590402014",7526.38277976277,5498.58204153146,9862.26403677882
"29840",2060,"280590402031",5263.13272738568,3634.9837929485,7455.67349606491
"29841",2060,"280590402032",11305.9974615643,4873.54867441344,19045.6296707659
"29842",2060,"280590402041",7753.86501553496,5011.55436672482,11007.8351906561
"29843",2060,"280590402042",5164.22672358415,2821.01332146731,7897.01515299154
"29844",2060,"280590402043",3805.5776371072,2484.72823305794,5322.18875221603
"29845",2060,"280590403001",3248.97809956954,1201.1043464835,6988.65336936993
"29846",2060,"280590403002",582.505831836199,202.36843575108,1309.43405814813
"29847",2060,"280590403003",3217.65427020268,1117.87208537154,5842.29916144219
"29848",2060,"280590403004",7822.46793451637,3343.21359483031,13222.4686896133
"29849",2060,"280590403005",22.6755514488355,0.00839739714935634,690.521917177269
"29850",2060,"280590404001",2395.17664454077,1116.39229632177,4197.95189560123
"29851",2060,"280590404002",8554.31653094195,4915.46866405927,12883.9714620191
"29852",2060,"280590404003",3632.02089111623,1585.76124551318,6079.69276955141
"29853",2060,"280590405001",1667.82484442316,430.528918335924,3504.41191605631
"29854",2060,"280590405002",240.590861829498,60.7880081994315,819.136315560018
"29855",2060,"280590405003",358.470873282068,83.7547814608031,1368.2363100675
"29856",2060,"280590405004",511.357210077218,135.789338508036,1483.9217190971
"29857",2060,"280590405005",89.1771727067382,6.95532863368142,419.601384498832
"29858",2060,"280590406001",1164.43027515843,373.853738955406,4002.62125112391
"29859",2060,"280590406002",375.070117309241,111.689455944241,1689.84930770103
"29860",2060,"280590406003",398.713225879925,124.84348411337,1289.72832035109
"29861",2060,"280590406004",1091.86246463163,294.184944769855,2687.33651296267
"29862",2060,"280590406005",656.667206423563,235.791365478852,1922.34060607557
"29863",2060,"280590407001",5158.40248481395,1846.52478652387,9242.97777543843
"29864",2060,"280590407002",280.713919213898,19.4062527201932,1524.8054928106
"29865",2060,"280590407003",4465.78587213507,2261.05953645101,7060.00603595996
"29866",2060,"280590407004",4469.23962223331,2123.16372339354,7270.63627143265
"29867",2060,"280590407005",6043.14686695127,1621.92574115956,11775.2904345105
"29868",2060,"280590408001",3656.67621330013,1241.30210341803,6732.71298557843
"29869",2060,"280590408002",3725.68820446978,2499.39108144092,5123.6958281395
"29870",2060,"280590408003",7874.92804500654,4319.69314364658,12191.9876827015
"29871",2060,"280590409001",15698.9016834152,8838.60266889155,24117.4917619984
"29872",2060,"280590409002",13820.1549599423,9585.96878991754,18822.6361499563
"29873",2060,"280590409003",7796.3194899905,4852.43500410132,11133.085580399
"29874",2060,"280590410001",1019.82449898119,217.469462197877,2622.22472590838
"29875",2060,"280590410002",4532.83681088166,2429.9377264314,7482.39969505035
"29876",2060,"280590410003",682.053430947674,204.212546502475,1527.5560054189
"29877",2060,"280590410004",2125.41200965443,850.457604778244,4717.8686675951
"29878",2060,"280590411001",506.158533066774,140.284006544259,1084.02183913647
"29879",2060,"280590411002",451.920115250284,82.3402249061206,1800.07478042589
"29880",2060,"280590411003",1055.52498789471,104.7103102925,11030.381853149
"29881",2060,"280590411004",1789.2460886651,689.315265944984,3574.01999374472
"29882",2060,"280590411005",5970.98889367034,3152.77622528303,9315.01825770498
"29883",2060,"280590413001",709.338233724647,202.987221867605,1641.92697602632
"29884",2060,"280590413002",879.007519707366,400.004545198997,1713.75168304836
"29885",2060,"280590413003",760.332853967497,318.671526844516,1478.16241848203
"29886",2060,"280590413004",837.07738913451,335.555686964511,1597.43702726822
"29887",2060,"280590413005",805.829458786713,130.945734216095,1847.49671691821
"29888",2060,"280590413006",1427.06808205509,502.905634425522,2856.65159418461
"29889",2060,"280590414001",421.060276526619,51.330918701764,1246.33068145742
"29890",2060,"280590414002",1158.78001923889,324.261876207455,2343.53764618796
"29891",2060,"280590414003",277.580583891631,80.1894486509885,1203.16955550229
"29892",2060,"280590414004",917.14879092924,266.542310198886,1819.30898905478
